Page Index	Product Name	Product Link	Image Link	order ID	basic item number	brand name	minimum order quantity	packages	manufacturer name	Country of origin	Weight	Price
1	Straight Shank Drills Carbide Tipped  SD 4.8  FKD	https://kital-tools.com/products/sd4-8-8550	//kital-tools.com/cdn/shop/products/SD4.8_8550__MA_1024x1024@2x.jpg?v=1616493745	3032655	SD4.8	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	10.000G	1.069.479?
1	Straight Shank Drills Carbide Tipped  SD 4.7  FKD	https://kital-tools.com/products/sd4-7-8550	//kital-tools.com/cdn/shop/products/SD4.7_8550__MA_1024x1024@2x.jpg?v=1616493742	3032647	SD4.7	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	10.000G	1.069.479?
1	Straight Shank Drills Carbide Tipped  SD 4.6  FKD	https://kital-tools.com/products/sd4-6-8550	//kital-tools.com/cdn/shop/products/SD4.6_8550__MA_1024x1024@2x.jpg?v=1616493739	3032639	SD4.6	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	10.000G	1.069.479?
1	Straight Shank Drills Carbide Tipped  SD 4.5  FKD	https://kital-tools.com/products/sd4-5-8550	//kital-tools.com/cdn/shop/products/SD4.5_8550__MA_1024x1024@2x.jpg?v=1616493735	2887703	SD4.5	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	10.000G	1.069.479?
1	Straight Shank Drills Carbide Tipped  SD 4.4  FKD	https://kital-tools.com/products/sd4-4-8550	//kital-tools.com/cdn/shop/products/SD4.4_8550__MA_1024x1024@2x.jpg?v=1616493731	3032621	SD4.4	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	10.000G	1.069.479?
1	Straight Shank Drills Carbide Tipped  SD 4.3  FKD	https://kital-tools.com/products/sd4-3-8550	//kital-tools.com/cdn/shop/products/SD4.3_8550__MA_1024x1024@2x.jpg?v=1616493728	3032612	SD4.3	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	10.000G	1.069.479?
1	Straight Shank Drills Carbide Tipped  SD 4.2  FKD	https://kital-tools.com/products/sd4-2-8550	//kital-tools.com/cdn/shop/products/SD4.2_8550__MA_1024x1024@2x.jpg?v=1616493725	2887690	SD4.2	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	10.000G	1.069.479?
1	Straight Shank Drills Carbide Tipped  SD 4.1  FKD	https://kital-tools.com/products/sd4-1-8550	//kital-tools.com/cdn/shop/products/SD4.1_8550__MA_1024x1024@2x.jpg?v=1616493721	2887681	SD4.1	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	10.000G	1.069.479?
1	Straight Shank Drills Carbide Tipped  SD 4  FKD	https://kital-tools.com/products/sd4-8550	//kital-tools.com/cdn/shop/products/SD4_8550__MA_1024x1024@2x.jpg?v=1616493718	2887673	SD4	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	10.000G	1.069.479?
1	Straight Shank Drills Carbide Tipped  SD 3.9  FKD	https://kital-tools.com/products/sd3-9-8550	//kital-tools.com/cdn/shop/products/SD3.9_8550__MA_1024x1024@2x.jpg?v=1616493662	3032604	SD3.9	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	5.000G	1.069.479?
1	Straight Shank Drills Carbide Tipped  SD 3.8  FKD	https://kital-tools.com/products/sd3-8-8550	//kital-tools.com/cdn/shop/products/SD3.8_8550__MA_1024x1024@2x.jpg?v=1616493658	3032591	SD3.8	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	5.000G	1.069.479?
1	Straight Shank Drills Carbide Tipped  SD 3.7  FKD	https://kital-tools.com/products/sd3-7-8550	//kital-tools.com/cdn/shop/products/SD3.7_8550__MA_1024x1024@2x.jpg?v=1616493655	3032582	SD3.7	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	5.000G	1.069.479?
1	Straight Shank Drills Carbide Tipped  SD 3.6  FKD	https://kital-tools.com/products/sd3-6-8550	//kital-tools.com/cdn/shop/products/SD3.6_8550__MA_1024x1024@2x.jpg?v=1616493650	3032574	SD3.6	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	5.000G	1.069.479?
1	Straight Shank Drills Carbide Tipped  SD 3.5  FKD	https://kital-tools.com/products/sd3-5-8550	//kital-tools.com/cdn/shop/products/SD3.5_8550__MA_1024x1024@2x.jpg?v=1616493647	2887665	SD3.5	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	5.000G	1.069.479?
1	Straight Shank Drills Carbide Tipped  SD 3.4  FKD	https://kital-tools.com/products/sd3-4-8550	//kital-tools.com/cdn/shop/products/SD3.4_8550__MA_1024x1024@2x.jpg?v=1616493643	3032566	SD3.4	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	5.000G	1.069.479?
1	Straight Shank Drills Carbide Tipped  SD 3.3  FKD	https://kital-tools.com/products/sd3-3-8550	//kital-tools.com/cdn/shop/products/SD3.3_8550__MA_1024x1024@2x.jpg?v=1616493639	2887657	SD3.3	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	5.000G	1.069.479?
1	Straight Shank Drills Carbide Tipped  SD 3.2  FKD	https://kital-tools.com/products/sd3-2-8550	//kital-tools.com/cdn/shop/products/SD3.2_8550__MA_1024x1024@2x.jpg?v=1616493636	2887649	SD3.2	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	5.000G	1.069.479?
1	Straight Shank Drills Carbide Tipped  SD 3.1  FKD	https://kital-tools.com/products/sd3-1-8550	//kital-tools.com/cdn/shop/products/SD3.1_8550__MA_1024x1024@2x.jpg?v=1616493632	3032558	SD3.1	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	5.000G	1.069.479?
1	Straight Shank Drills Carbide Tipped  SD 3  FKD	https://kital-tools.com/products/sd3-8550	//kital-tools.com/cdn/shop/products/SD3_8550__MA_1024x1024@2x.jpg?v=1616493629	2887631	SD3	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	5.000G	1.069.479?
1	Straight Shank Drills Carbide Tipped  SD 13  FKD	https://kital-tools.com/products/sd13-8550	//kital-tools.com/cdn/shop/products/SD13_8550__MA_1024x1024@2x.jpg?v=1616493416	2887622	SD13	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	124.000G	1.809.902?
1	Straight Shank Drills Carbide Tipped  SD 12.9  FKD	https://kital-tools.com/products/sd12-9-8550	//kital-tools.com/cdn/shop/products/SD12.9_8550__MA_1024x1024@2x.jpg?v=1616493376	3032540	SD12.9	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	114.000G	1.809.902?
1	Straight Shank Drills Carbide Tipped  SD 12.8  FKD	https://kital-tools.com/products/sd12-8-8550	//kital-tools.com/cdn/shop/products/SD12.8_8550__MA_1024x1024@2x.jpg?v=1616493373	3032531	SD12.8	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	114.000G	1.809.902?
1	Straight Shank Drills Carbide Tipped  SD 12.7  FKD	https://kital-tools.com/products/sd12-7-8550	//kital-tools.com/cdn/shop/products/SD12.7_8550__MA_1024x1024@2x.jpg?v=1616493369	3032523	SD12.7	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	104.000G	1.809.902?
1	Straight Shank Drills Carbide Tipped  SD 12.6  FKD	https://kital-tools.com/products/sd12-6-8550	//kital-tools.com/cdn/shop/products/SD12.6_8550__MA_1024x1024@2x.jpg?v=1616493366	3032515	SD12.6	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	104.000G	1.809.902?
1	Straight Shank Drills Carbide Tipped  SD 12.5  FKD	https://kital-tools.com/products/sd12-5-8550	//kital-tools.com/cdn/shop/products/SD12.5_8550__MA_1024x1024@2x.jpg?v=1616493363	3032507	SD12.5	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	104.000G	1.727.594?
1	Straight Shank Drills Carbide Tipped  SD 12.4  FKD	https://kital-tools.com/products/sd12-4-8550	//kital-tools.com/cdn/shop/products/SD12.4_8550__MA_1024x1024@2x.jpg?v=1616493359	3032493	SD12.4	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	104.000G	1.727.594?
1	Straight Shank Drills Carbide Tipped  SD 12.3  FKD	https://kital-tools.com/products/sd12-3-8550	//kital-tools.com/cdn/shop/products/SD12.3_8550__MA_1024x1024@2x.jpg?v=1616493356	3032485	SD12.3	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	104.000G	1.727.594?
1	Straight Shank Drills Carbide Tipped  SD 12.2  FKD	https://kital-tools.com/products/sd12-2-8550	//kital-tools.com/cdn/shop/products/SD12.2_8550__MA_1024x1024@2x.jpg?v=1616493352	3032477	SD12.2	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	104.000G	1.727.594?
1	Straight Shank Drills Carbide Tipped  SD 12.1  FKD	https://kital-tools.com/products/sd12-1-8550	//kital-tools.com/cdn/shop/products/SD12.1_8550__MA_1024x1024@2x.jpg?v=1616493342	3032469	SD12.1	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	94.000G	1.727.594?
1	Straight Shank Drills Carbide Tipped  SD 12  FKD	https://kital-tools.com/products/sd12-8550	//kital-tools.com/cdn/shop/products/SD12_8550__MA_1024x1024@2x.jpg?v=1616493339	2887614	SD12	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	94.000G	1.727.594?
1	Straight Shank Drills Carbide Tipped  SD 11.9  FKD	https://kital-tools.com/products/sd11-9-8550	//kital-tools.com/cdn/shop/products/SD11.9_8550__MA_1024x1024@2x.jpg?v=1616493327	3032451	SD11.9	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	94.000G	1.727.594?
1	Straight Shank Drills Carbide Tipped  SD 11.8  FKD	https://kital-tools.com/products/sd11-8-8550	//kital-tools.com/cdn/shop/products/SD11.8_8550__MA_1024x1024@2x.jpg?v=1616493324	3032442	SD11.8	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	94.000G	1.727.594?
1	Straight Shank Drills Carbide Tipped  SD 11.7  FKD	https://kital-tools.com/products/sd11-7-8550	//kital-tools.com/cdn/shop/products/SD11.7_8550__MA_1024x1024@2x.jpg?v=1616493321	3032434	SD11.7	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	94.000G	1.727.594?
1	Straight Shank Drills Carbide Tipped  SD 11.6  FKD	https://kital-tools.com/products/sd11-6-8550	//kital-tools.com/cdn/shop/products/SD11.6_8550__MA_1024x1024@2x.jpg?v=1616493317	3032426	SD11.6	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	89.000G	1.727.594?
1	Straight Shank Drills Carbide Tipped  SD 11.5  FKD	https://kital-tools.com/products/sd11-5-8550	//kital-tools.com/cdn/shop/products/SD11.5_8550__MA_1024x1024@2x.jpg?v=1616493313	3032418	SD11.5	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	89.000G	1.645.286?
1	Straight Shank Drills Carbide Tipped  SD 11.4  FKD	https://kital-tools.com/products/sd11-4-8550	//kital-tools.com/cdn/shop/products/SD11.4_8550__MA_1024x1024@2x.jpg?v=1616493310	3032400	SD11.4	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	79.000G	1.645.286?
1	Straight Shank Drills Carbide Tipped  SD 11.3  FKD	https://kital-tools.com/products/sd11-3-8550	//kital-tools.com/cdn/shop/products/SD11.3_8550__MA_1024x1024@2x.jpg?v=1616493306	3032396	SD11.3	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	79.000G	1.645.286?
1	Straight Shank Drills Carbide Tipped  SD 11.2  FKD	https://kital-tools.com/products/sd11-2-8550	//kital-tools.com/cdn/shop/products/SD11.2_8550__MA_1024x1024@2x.jpg?v=1616493303	3032388	SD11.2	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	74.000G	1.645.286?
1	Straight Shank Drills Carbide Tipped  SD 11.1  FKD	https://kital-tools.com/products/sd11-1-8550	//kital-tools.com/cdn/shop/products/SD11.1_8550__MA_1024x1024@2x.jpg?v=1616493300	3032370	SD11.1	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	74.000G	1.645.286?
1	Straight Shank Drills Carbide Tipped  SD 11  FKD	https://kital-tools.com/products/sd11-8550	//kital-tools.com/cdn/shop/products/SD11_8550__MA_1024x1024@2x.jpg?v=1616493296	2887606	SD11	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	74.000G	1.645.286?
1	Straight Shank Drills Carbide Tipped  SD 10.9  FKD	https://kital-tools.com/products/sd10-9-8550	//kital-tools.com/cdn/shop/products/SD10.9_8550__MA_1024x1024@2x.jpg?v=1616493145	3032361	SD10.9	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	74.000G	1.645.286?
1	Straight Shank Drills Carbide Tipped  SD 10.8  FKD	https://kital-tools.com/products/sd10-8-8550	//kital-tools.com/cdn/shop/products/SD10.8_8550__MA_1024x1024@2x.jpg?v=1616493141	3032353	SD10.8	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	74.000G	1.645.286?
1	Straight Shank Drills Carbide Tipped  SD 10.7  FKD	https://kital-tools.com/products/sd10-7-8550	//kital-tools.com/cdn/shop/products/SD10.7_8550__MA_1024x1024@2x.jpg?v=1616493138	3032345	SD10.7	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	74.000G	1.645.286?
1	Straight Shank Drills Carbide Tipped  SD 10.6  FKD	https://kital-tools.com/products/sd10-6-8550	//kital-tools.com/cdn/shop/products/SD10.6_8550__MA_1024x1024@2x.jpg?v=1616493134	3032337	SD10.6	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	74.000G	1.645.286?
1	Straight Shank Drills Carbide Tipped  SD 10.5  FKD	https://kital-tools.com/products/sd10-5-8550	//kital-tools.com/cdn/shop/products/SD10.5_8550__MA_1024x1024@2x.jpg?v=1616493131	3032329	SD10.5	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	74.000G	1.579.474?
1	Straight Shank Drills Carbide Tipped  SD 10.4  FKD	https://kital-tools.com/products/sd10-4-8550	//kital-tools.com/cdn/shop/products/SD10.4_8550__MA_1024x1024@2x.jpg?v=1616493127	3032311	SD10.4	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	74.000G	1.579.474?
1	Straight Shank Drills Carbide Tipped  SD 10.3  FKD	https://kital-tools.com/products/sd10-3-8550	//kital-tools.com/cdn/shop/products/SD10.3_8550__MA_1024x1024@2x.jpg?v=1616493124	3032302	SD10.3	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	69.000G	1.579.474?
1	Straight Shank Drills Carbide Tipped  SD 10.2  FKD	https://kital-tools.com/products/sd10-2-8550	//kital-tools.com/cdn/shop/products/SD10.2_8550__MA_1024x1024@2x.jpg?v=1616493120	3032299	SD10.2	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	64.000G	1.579.474?
1	Straight Shank Drills Carbide Tipped  SD 10.1  FKD	https://kital-tools.com/products/sd10-1-8550	//kital-tools.com/cdn/shop/products/SD10.1_8550__MA_1024x1024@2x.jpg?v=1616493117	3032281	SD10.1	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	64.000G	1.579.474?
1	Straight Shank Drills Carbide Tipped  SD 10  FKD	https://kital-tools.com/products/sd10-8550	//kital-tools.com/cdn/shop/products/SD10_8550__MA_1024x1024@2x.jpg?v=1616493113	2887592	SD10	FKD	1Pcs	1	"FUKUDA SEIKO CO., LTD."	Japan	64.000G	1.579.474?
1	Carbide V Drill(Burnishing Drill)  OVDS-0120  OMI	https://kital-tools.com/products/ovds0120-1078	//kital-tools.com/cdn/shop/products/OVDS0120_1078__MA_1024x1024@2x.jpg?v=1616357520	1061640	OVDS0120	OMI	1Pcs	1	"Omikogyo Co., Ltd,"	Japan	160.000G	7.017.779?
1	Carbide V Drill(Burnishing Drill)  OVDS-0110  OMI	https://kital-tools.com/products/ovds0110-1078	//kital-tools.com/cdn/shop/products/OVDS0110_1078__MA_1024x1024@2x.jpg?v=1616357517	1061631	OVDS0110	OMI	1Pcs	1	"Omikogyo Co., Ltd,"	Japan	150.000G	7.017.779?
1	Carbide V Drill(Burnishing Drill)  OVDS-0100  OMI	https://kital-tools.com/products/ovds0100-1078	//kital-tools.com/cdn/shop/products/OVDS0100_1078__MA_1024x1024@2x.jpg?v=1616357513	1061623	OVDS0100	OMI	1Pcs	1	"Omikogyo Co., Ltd,"	Japan	100.000G	5.067.479?
1	Carbide V Drill(Burnishing Drill)  OVDS-0090  OMI	https://kital-tools.com/products/ovds0090-1078	//kital-tools.com/cdn/shop/products/OVDS0090_1078__MA_1024x1024@2x.jpg?v=1616357510	1061615	OVDS0090	OMI	1Pcs	1	"Omikogyo Co., Ltd,"	Japan	80.000G	4.361.103?
1	Carbide V Drill(Burnishing Drill)  OVDS-0080  OMI	https://kital-tools.com/products/ovds0080-1078	//kital-tools.com/cdn/shop/products/OVDS0080_1078__MA_1024x1024@2x.jpg?v=1616357507	1061607	OVDS0080	OMI	1Pcs	1	"Omikogyo Co., Ltd,"	Japan	60.000G	3.639.459?
1	Carbide V Drill(Burnishing Drill)  OVDS-0070  OMI	https://kital-tools.com/products/ovds0070-1078	//kital-tools.com/cdn/shop/products/OVDS0070_1078__MA_1024x1024@2x.jpg?v=1616357503	1061593	OVDS0070	OMI	1Pcs	1	"Omikogyo Co., Ltd,"	Japan	50.000G	3.148.067?
1	Carbide V Drill(Burnishing Drill)  OVDS-0060  OMI	https://kital-tools.com/products/ovds0060-1078	//kital-tools.com/cdn/shop/products/OVDS0060_1078__MA_1024x1024@2x.jpg?v=1616357499	1061585	OVDS0060	OMI	1Pcs	1	"Omikogyo Co., Ltd,"	Japan	30.000G	2.948.352?
1	Carbide V Drill(Burnishing Drill)  OVDS-0050  OMI	https://kital-tools.com/products/ovds0050-1078	//kital-tools.com/cdn/shop/products/OVDS0050_1078__MA_1024x1024@2x.jpg?v=1616357495	1061577	OVDS0050	OMI	1Pcs	1	"Omikogyo Co., Ltd,"	Japan	30.000G	2.794.792?
1	Carbide V Drill(Burnishing Drill)  OVDS-0040  OMI	https://kital-tools.com/products/ovds0040-1078	//kital-tools.com/cdn/shop/products/OVDS0040_1078__MA_1024x1024@2x.jpg?v=1616357491	1061569	OVDS0040	OMI	1Pcs	1	"Omikogyo Co., Ltd,"	Japan	20.000G	2.610.520?
1	Carbide V Drill(Burnishing Drill)  OVDS-0030  OMI	https://kital-tools.com/products/ovds0030-1078	//kital-tools.com/cdn/shop/products/OVDS0030_1078__MA_1024x1024@2x.jpg?v=1616357488	1061551	OVDS0030	OMI	1Pcs	1	"Omikogyo Co., Ltd,"	Japan	10.000G	2.303.400?
1	Carbide V Drill(Burnishing Drill)  OVDL-0120  OMI	https://kital-tools.com/products/ovdl0120-1078	//kital-tools.com/cdn/shop/products/OVDL0120_1078__MA_1024x1024@2x.jpg?v=1616357485	1061810	OVDL0120	OMI	1Pcs	1	"Omikogyo Co., Ltd,"	Japan	210.000G	9.060.039?
1	Carbide V Drill(Burnishing Drill)  OVDL-0110  OMI	https://kital-tools.com/products/ovdl0110-1078	//kital-tools.com/cdn/shop/products/OVDL0110_1078__MA_1024x1024@2x.jpg?v=1616357481	1061801	OVDL0110	OMI	1Pcs	1	"Omikogyo Co., Ltd,"	Japan	190.000G	9.060.039?
1	Carbide V Drill(Burnishing Drill)  OVDL-0100  OMI	https://kital-tools.com/products/ovdl0100-1078	//kital-tools.com/cdn/shop/products/OVDL0100_1078__MA_1024x1024@2x.jpg?v=1616357478	1061798	OVDL0100	OMI	1Pcs	1	"Omikogyo Co., Ltd,"	Japan	140.000G	6.603.079?
1	Carbide V Drill(Burnishing Drill)  OVDL-0090  OMI	https://kital-tools.com/products/ovdl0090-1078	//kital-tools.com/cdn/shop/products/OVDL0090_1078__MA_1024x1024@2x.jpg?v=1616357475	1061780	OVDL0090	OMI	1Pcs	1	"Omikogyo Co., Ltd,"	Japan	110.000G	5.651.007?
1	Carbide V Drill(Burnishing Drill)  OVDL-0080  OMI	https://kital-tools.com/products/ovdl0080-1078	//kital-tools.com/cdn/shop/products/OVDL0080_1078__MA_1024x1024@2x.jpg?v=1616357471	1061771	OVDL0080	OMI	1Pcs	1	"Omikogyo Co., Ltd,"	Japan	80.000G	4.729.647?
1	Carbide V Drill(Burnishing Drill)  OVDL-0070  OMI	https://kital-tools.com/products/ovdl0070-1078	//kital-tools.com/cdn/shop/products/OVDL0070_1078__MA_1024x1024@2x.jpg?v=1616357468	1061763	OVDL0070	OMI	1Pcs	1	"Omikogyo Co., Ltd,"	Japan	60.000G	4.084.695?
1	Carbide V Drill(Burnishing Drill)  OVDL-0060  OMI	https://kital-tools.com/products/ovdl0060-1078	//kital-tools.com/cdn/shop/products/OVDL0060_1078__MA_1024x1024@2x.jpg?v=1616357465	1061755	OVDL0060	OMI	1Pcs	1	"Omikogyo Co., Ltd,"	Japan	40.000G	3.808.288?
1	Carbide V Drill(Burnishing Drill)  OVDL-0050  OMI	https://kital-tools.com/products/ovdl0050-1078	//kital-tools.com/cdn/shop/products/OVDL0050_1078__MA_1024x1024@2x.jpg?v=1616357456	1061747	OVDL0050	OMI	1Pcs	1	"Omikogyo Co., Ltd,"	Japan	30.000G	3.639.459?
1	Carbide V Drill(Burnishing Drill)  OVDL-0040  OMI	https://kital-tools.com/products/ovdl0040-1078	//kital-tools.com/cdn/shop/products/OVDL0040_1078__MA_1024x1024@2x.jpg?v=1616357453	1061739	OVDL0040	OMI	1Pcs	1	"Omikogyo Co., Ltd,"	Japan	20.000G	3.347.608?
1	Carbide V Drill(Burnishing Drill)  OVDL-0030  OMI	https://kital-tools.com/products/ovdl0030-1078	//kital-tools.com/cdn/shop/products/OVDL0030_1078__MA_1024x1024@2x.jpg?v=1616357449	1061721	OVDL0030	OMI	1Pcs	1	"Omikogyo Co., Ltd,"	Japan	20.000G	3.009.776?
1	Gun Drills(for Deep Hole Drilling)  2532200500  botek	https://kital-tools.com/products/b110200500-6234	//kital-tools.com/cdn/shop/products/B110200500_6234__MA_1024x1024@2x.jpg?v=1615376677	4808312	B110200500	botek	1Pcs	1	"muraki co.,ltd."	Germany	740.000G	7.844.721?
1	Gun Drills(for Deep Hole Drilling)  2532195450  botek	https://kital-tools.com/products/b110195450-6234	//kital-tools.com/cdn/shop/products/B110195450_6234__MA_1024x1024@2x.jpg?v=1615376670	4808304	B110195450	botek	1Pcs	1	"muraki co.,ltd."	Germany	620.000G	7.844.721?
1	Gun Drills(for Deep Hole Drilling)  2532190500  botek	https://kital-tools.com/products/b110190500-6234	//kital-tools.com/cdn/shop/products/B110190500_6234__MA_1024x1024@2x.jpg?v=1615376664	4808291	B110190500	botek	1Pcs	1	"muraki co.,ltd."	Germany	660.000G	7.423.528?
1	Gun Drills(for Deep Hole Drilling)  2532185450  botek	https://kital-tools.com/products/b110185450-6234	//kital-tools.com/cdn/shop/products/B110185450_6234__MA_1024x1024@2x.jpg?v=1615376659	4808282	B110185450	botek	1Pcs	1	"muraki co.,ltd."	Germany	620.000G	7.493.727?
1	Gun Drills(for Deep Hole Drilling)  2532180500  botek	https://kital-tools.com/products/b110180500-6234	//kital-tools.com/cdn/shop/products/B110180500_6234__MA_1024x1024@2x.jpg?v=1615376654	4808274	B110180500	botek	1Pcs	1	"muraki co.,ltd."	Germany	640.000G	7.248.031?
1	Gun Drills(for Deep Hole Drilling)  2532175400  botek	https://kital-tools.com/products/b110175400-6234	//kital-tools.com/cdn/shop/products/B110175400_6234__MA_1024x1024@2x.jpg?v=1615376648	4808266	B110175400	botek	1Pcs	1	"muraki co.,ltd."	Germany	520.000G	7.054.984?
1	Gun Drills(for Deep Hole Drilling)  2532170400  botek	https://kital-tools.com/products/b110170400-6234	//kital-tools.com/cdn/shop/products/B110170400_6234__MA_1024x1024@2x.jpg?v=1615376643	4808258	B110170400	botek	1Pcs	1	"muraki co.,ltd."	Germany	520.000G	6.914.587?
1	Gun Drills(for Deep Hole Drilling)  2532165400  botek	https://kital-tools.com/products/b110165400-6234	//kital-tools.com/cdn/shop/products/B110165400_6234__MA_1024x1024@2x.jpg?v=1615376635	4808240	B110165400	botek	1Pcs	1	"muraki co.,ltd."	Germany	520.000G	6.914.587?
1	Gun Drills(for Deep Hole Drilling)  2532160400  botek	https://kital-tools.com/products/b110160400-6234	//kital-tools.com/cdn/shop/products/B110160400_6234__MA_1024x1024@2x.jpg?v=1615376630	4808231	B110160400	botek	1Pcs	1	"muraki co.,ltd."	Germany	500.000G	6.546.043?
1	Gun Drills(for Deep Hole Drilling)  2532155400  botek	https://kital-tools.com/products/b110155400-6234	//kital-tools.com/cdn/shop/products/B110155400_6234__MA_1024x1024@2x.jpg?v=1615376624	4808223	B110155400	botek	1Pcs	1	"muraki co.,ltd."	Germany	460.000G	6.546.043?
1	Gun Drills(for Deep Hole Drilling)  2532150400  botek	https://kital-tools.com/products/b110150400-6234	//kital-tools.com/cdn/shop/products/B110150400_6234__MA_1024x1024@2x.jpg?v=1615376618	4808215	B110150400	botek	1Pcs	1	"muraki co.,ltd."	Germany	460.000G	6.317.896?
1	Gun Drills(for Deep Hole Drilling)  2532145400  botek	https://kital-tools.com/products/b110145400-6234	//kital-tools.com/cdn/shop/products/B110145400_6234__MA_1024x1024@2x.jpg?v=1615376612	4808207	B110145400	botek	1Pcs	1	"muraki co.,ltd."	Germany	460.000G	6.317.896?
1	Gun Drills(for Deep Hole Drilling)  2532140400  botek	https://kital-tools.com/products/b110140400-6234	//kital-tools.com/cdn/shop/products/B110140400_6234__MA_1024x1024@2x.jpg?v=1615376606	4808193	B110140400	botek	1Pcs	1	"muraki co.,ltd."	Germany	440.000G	6.037.101?
1	Gun Drills(for Deep Hole Drilling)  2532135400  botek	https://kital-tools.com/products/b110135400-6234	//kital-tools.com/cdn/shop/products/B110135400_6234__MA_1024x1024@2x.jpg?v=1615376601	4808185	B110135400	botek	1Pcs	1	"muraki co.,ltd."	Germany	320.000G	6.037.101?
1	Gun Drills(for Deep Hole Drilling)  2532130400  botek	https://kital-tools.com/products/b110130400-6234	//kital-tools.com/cdn/shop/products/B110130400_6234__MA_1024x1024@2x.jpg?v=1615376589	4808177	B110130400	botek	1Pcs	1	"muraki co.,ltd."	Germany	310.000G	5.756.306?
1	Gun Drills(for Deep Hole Drilling)  2532125400  botek	https://kital-tools.com/products/b110125400-6234	//kital-tools.com/cdn/shop/products/B110125400_6234__MA_1024x1024@2x.jpg?v=1615376583	4808169	B110125400	botek	1Pcs	1	"muraki co.,ltd."	Germany	300.000G	5.756.306?
1	Gun Drills(for Deep Hole Drilling)  2532120400  botek	https://kital-tools.com/products/b110120400-6234	//kital-tools.com/cdn/shop/products/B110120400_6234__MA_1024x1024@2x.jpg?v=1615376578	4808151	B110120400	botek	1Pcs	1	"muraki co.,ltd."	Germany	280.000G	5.475.510?
1	Gun Drills(for Deep Hole Drilling)  2532115400  botek	https://kital-tools.com/products/b110115400-6234	//kital-tools.com/cdn/shop/products/B110115400_6234__MA_1024x1024@2x.jpg?v=1615376572	4808142	B110115400	botek	1Pcs	1	"muraki co.,ltd."	Germany	280.000G	5.475.510?
